,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
21890,Sub-County Place,Round Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0
21891,Sub-County Place,Rowland Heights CDP,2019-08-01T00:00:00.000,2019,August,N,Final,24900,23700,1200,0.048
21892,Sub-County Place,Running Springs CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1800,1700,100,0.036
21893,Sub-County Place,Sacramento city,2019-08-01T00:00:00.000,2019,August,N,Final,237700,228200,9400,0.04
21894,Sub-County Place,Salida CDP,2019-08-01T00:00:00.000,2019,August,N,Final,7500,7200,300,0.045
21895,Sub-County Place,Salinas city,2019-08-01T00:00:00.000,2019,August,N,Final,81600,77400,4200,0.051
21896,Sub-County Place,San Andreas CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1110,1090,20,0.018
21897,Sub-County Place,San Anselmo town,2019-08-01T00:00:00.000,2019,August,N,Final,7600,7400,200,0.031
21898,Sub-County Place,San Antonio Heights CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1600,1600,0,0.002
21899,Sub-County Place,San Ardo CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0.014
21900,Sub-County Place,San Bernardino city,2019-08-01T00:00:00.000,2019,August,N,Final,83500,79200,4300,0.052
21901,Sub-County Place,San Bruno city,2019-08-01T00:00:00.000,2019,August,N,Final,27100,26500,600,0.022
21902,Sub-County Place,San Buenaventura (Ventura) city,2019-08-01T00:00:00.000,2019,August,N,Final,54800,53000,1800,0.033
21903,Sub-County Place,San Carlos city,2019-08-01T00:00:00.000,2019,August,N,Final,17900,17500,400,0.022
21904,Sub-County Place,San Clemente city,2019-08-01T00:00:00.000,2019,August,N,Final,31600,30600,900,0.03
21905,Sub-County Place,Sand City city,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0.015
21906,Sub-County Place,San Diego city,2019-08-01T00:00:00.000,2019,August,N,Final,714700,690800,23900,0.033
21907,Sub-County Place,San Dimas city,2019-08-01T00:00:00.000,2019,August,N,Final,17800,17000,800,0.045
21908,Sub-County Place,San Fernando city,2019-08-01T00:00:00.000,2019,August,N,Final,11800,11400,400,0.033
21909,Sub-County Place,San Francisco city,2019-08-01T00:00:00.000,2019,August,N,Final,582800,569200,13600,0.023
21910,Sub-County Place,San Gabriel city,2019-08-01T00:00:00.000,2019,August,N,Final,21400,20500,900,0.041
21911,Sub-County Place,Sanger city,2019-08-01T00:00:00.000,2019,August,N,Final,11600,10700,900,0.079
21912,Sub-County Place,San Jacinto city,2019-08-01T00:00:00.000,2019,August,N,Final,18800,17900,1000,0.051
21913,Sub-County Place,San Joaquin city,2019-08-01T00:00:00.000,2019,August,N,Final,1600,1400,200,0.098
21914,Sub-County Place,San Jose city,2019-08-01T00:00:00.000,2019,August,N,Final,552300,536600,15700,0.028
21915,Sub-County Place,San Juan Bautista city,2019-08-01T00:00:00.000,2019,August,N,Final,1000,1000,0,0.027
21916,Sub-County Place,San Juan Capistrano city,2019-08-01T00:00:00.000,2019,August,N,Final,17100,16600,500,0.029
21917,Sub-County Place,San Leandro city,2019-08-01T00:00:00.000,2019,August,N,Final,45800,44200,1600,0.034
21918,Sub-County Place,San Lorenzo CDP,2019-08-01T00:00:00.000,2019,August,N,Final,12600,12200,400,0.032
21919,Sub-County Place,San Lucas CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0.087
21920,Sub-County Place,San Luis Obispo city,2019-08-01T00:00:00.000,2019,August,N,Final,25100,24400,700,0.028
21921,Sub-County Place,San Marcos city,2019-08-01T00:00:00.000,2019,August,N,Final,42200,40900,1400,0.032
21922,Sub-County Place,San Marino city,2019-08-01T00:00:00.000,2019,August,N,Final,5800,5700,100,0.015
21923,Sub-County Place,San Martin CDP,2019-08-01T00:00:00.000,2019,August,N,Final,3700,3600,100,0.026
21924,Sub-County Place,San Mateo city,2019-08-01T00:00:00.000,2019,August,N,Final,65300,63900,1300,0.021
21925,Sub-County Place,San Miguel CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1400,1300,100,0.061
21926,Sub-County Place,San Pablo city,2019-08-01T00:00:00.000,2019,August,N,Final,13800,13300,500,0.036
21927,Sub-County Place,San Rafael city,2019-08-01T00:00:00.000,2019,August,N,Final,32300,31500,800,0.024
21928,Sub-County Place,San Ramon city,2019-08-01T00:00:00.000,2019,August,N,Final,39500,38500,1100,0.027
21929,Sub-County Place,Santa Ana city,2019-08-01T00:00:00.000,2019,August,N,Final,156800,151900,4800,0.031
21930,Sub-County Place,Santa Barbara city,2019-08-01T00:00:00.000,2019,August,N,Final,51800,50300,1400,0.027
21931,Sub-County Place,Santa Clara city,2019-08-01T00:00:00.000,2019,August,N,Final,72500,70700,1800,0.025
21932,Sub-County Place,Santa Clarita city,2019-08-01T00:00:00.000,2019,August,N,Final,114900,109800,5100,0.045
21933,Sub-County Place,Santa Cruz city,2019-08-01T00:00:00.000,2019,August,N,Final,34000,32700,1300,0.038
21934,Sub-County Place,Santa Fe Springs city,2019-08-01T00:00:00.000,2019,August,N,Final,8400,8200,200,0.029
21935,Sub-County Place,Santa Maria city,2019-08-01T00:00:00.000,2019,August,N,Final,49600,47600,2000,0.04
21936,Sub-County Place,Santa Monica city,2019-08-01T00:00:00.000,2019,August,N,Final,56200,53400,2700,0.049
21937,Sub-County Place,Santa Paula city,2019-08-01T00:00:00.000,2019,August,N,Final,13400,12600,700,0.055
21938,Sub-County Place,Santa Rosa city,2019-08-01T00:00:00.000,2019,August,N,Final,90700,88200,2600,0.028
21939,Sub-County Place,Santa Ynez CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2100,2100,0,0.012
21940,Sub-County Place,Santee city,2019-08-01T00:00:00.000,2019,August,N,Final,29100,28200,900,0.03
21941,Sub-County Place,Saratoga city,2019-08-01T00:00:00.000,2019,August,N,Final,14700,14300,400,0.027
21942,Sub-County Place,Sausalito city,2019-08-01T00:00:00.000,2019,August,N,Final,4200,4100,100,0.019
21943,Sub-County Place,Scotts Valley city,2019-08-01T00:00:00.000,2019,August,N,Final,6200,6000,200,0.025
21944,Sub-County Place,Seal Beach city,2019-08-01T00:00:00.000,2019,August,N,Final,9900,9500,400,0.036
21945,Sub-County Place,Searles Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,600,600,0,0.062
21946,Sub-County Place,Seaside city,2019-08-01T00:00:00.000,2019,August,N,Final,18300,17800,600,0.032
21947,Sub-County Place,Sebastopol city,2019-08-01T00:00:00.000,2019,August,N,Final,4200,4000,200,0.046
21948,Sub-County Place,Selma city,2019-08-01T00:00:00.000,2019,August,N,Final,10600,10100,600,0.053
21949,Sub-County Place,Shafter city,2019-08-01T00:00:00.000,2019,August,N,Final,8000,7500,500,0.068
21950,Sub-County Place,Shandon CDP,2019-08-01T00:00:00.000,2019,August,N,Final,500,500,0,0.039
21951,Sub-County Place,Shasta Lake city,2019-08-01T00:00:00.000,2019,August,N,Final,4100,3800,200,0.052
21952,Sub-County Place,Shaver Lake CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0.009
21953,Sub-County Place,Shingle Springs CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1900,1800,0,0.01
21954,Sub-County Place,Shingletown CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,600,0,0.069
21955,Sub-County Place,Shoshone CDP,2019-08-01T00:00:00.000,2019,August,N,Final,20,20,0,0
21956,Sub-County Place,Sierra Madre city,2019-08-01T00:00:00.000,2019,August,N,Final,5600,5300,300,0.058
21957,Sub-County Place,Signal Hill city,2019-08-01T00:00:00.000,2019,August,N,Final,6100,5800,300,0.042
21958,Sub-County Place,Simi Valley city,2019-08-01T00:00:00.000,2019,August,N,Final,66800,64700,2100,0.031
21959,Sub-County Place,Solana Beach city,2019-08-01T00:00:00.000,2019,August,N,Final,6800,6600,100,0.018
21960,Sub-County Place,Soledad city,2019-08-01T00:00:00.000,2019,August,N,Final,8100,7700,400,0.054
21961,Sub-County Place,Solvang city,2019-08-01T00:00:00.000,2019,August,N,Final,3200,3100,100,0.027
21962,Sub-County Place,Sonoma city,2019-08-01T00:00:00.000,2019,August,N,Final,5400,5200,200,0.044
21963,Sub-County Place,Sonora city,2019-08-01T00:00:00.000,2019,August,N,Final,1790,1710,80,0.046
21964,Sub-County Place,Soquel CDP,2019-08-01T00:00:00.000,2019,August,N,Final,5700,5600,200,0.028
21965,Sub-County Place,Soulsbyville CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1040,1020,10,0.012
21966,Sub-County Place,South Dos Palos CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,600,100,0.128
21967,Sub-County Place,South El Monte city,2019-08-01T00:00:00.000,2019,August,N,Final,9200,8800,400,0.048
21968,Sub-County Place,South Gate city,2019-08-01T00:00:00.000,2019,August,N,Final,42400,40200,2200,0.052
21969,Sub-County Place,South Lake Tahoe city,2019-08-01T00:00:00.000,2019,August,N,Final,13000,12300,600,0.048
21970,Sub-County Place,South Oroville CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1100,1100,100,0.055
21971,Sub-County Place,South Pasadena city,2019-08-01T00:00:00.000,2019,August,N,Final,14900,14200,700,0.046
21972,Sub-County Place,South San Francisco city,2019-08-01T00:00:00.000,2019,August,N,Final,40100,39100,1000,0.024
21973,Sub-County Place,South San Gabriel CDP,2019-08-01T00:00:00.000,2019,August,N,Final,4000,3800,200,0.043
21974,Sub-County Place,South San Jose Hills CDP,2019-08-01T00:00:00.000,2019,August,N,Final,9200,8600,600,0.064
21975,Sub-County Place,South Taft CDP,2019-08-01T00:00:00.000,2019,August,N,Final,600,500,100,0.227
21976,Sub-County Place,South Whittier CDP,2019-08-01T00:00:00.000,2019,August,N,Final,28300,27000,1200,0.044
21977,Sub-County Place,Spreckels CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,300,0,0
21978,Sub-County Place,Spring Garden CDP,2019-08-01T00:00:00.000,2019,August,N,Final,0,0,0,0
21979,Sub-County Place,Spring Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,14800,14100,700,0.049
21980,Sub-County Place,Springville CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,300,0,0.045
21981,Sub-County Place,Squaw Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1500,1400,100,0.057
21982,Sub-County Place,Squirrel Mountain Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,200,0,0.133
21983,Sub-County Place,Stallion Springs CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1000,900,100,0.095
21984,Sub-County Place,Stanton city,2019-08-01T00:00:00.000,2019,August,N,Final,18300,17700,600,0.032
21985,Sub-County Place,St. Helena city,2019-08-01T00:00:00.000,2019,August,N,Final,3200,3100,100,0.02
21986,Sub-County Place,Stockton city,2019-08-01T00:00:00.000,2019,August,N,Final,129700,120900,8800,0.068
21987,Sub-County Place,Stratford CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,300,0,0.082
21988,Sub-County Place,Strathmore CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1200,1000,200,0.173
21989,Sub-County Place,Suisun City city,2019-08-01T00:00:00.000,2019,August,N,Final,14200,13700,500,0.037
21990,Sub-County Place,Summerland CDP,2019-08-01T00:00:00.000,2019,August,N,Final,400,400,0,0
21991,Sub-County Place,Sunnyside Tahoe City CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,700,0,0
21992,Sub-County Place,Sunnyvale city,2019-08-01T00:00:00.000,2019,August,N,Final,87800,85900,1900,0.021
21993,Sub-County Place,Sunol CDP,2019-08-01T00:00:00.000,2019,August,N,Final,400,400,0,0.032
21994,Sub-County Place,Susanville city,2019-08-01T00:00:00.000,2019,August,N,Final,3160,3060,100,0.033
21995,Sub-County Place,Sutter CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1500,1400,100,0.062
21996,Sub-County Place,Sutter Creek city,2019-08-01T00:00:00.000,2019,August,N,Final,1130,1110,20,0.018
21997,Sub-County Place,Taft city,2019-08-01T00:00:00.000,2019,August,N,Final,3400,3200,100,0.037
21998,Sub-County Place,Taft Heights CDP,2019-08-01T00:00:00.000,2019,August,N,Final,900,800,100,0.081
21999,Sub-County Place,Taft Mosswood CDP,2019-08-01T00:00:00.000,2019,August,N,Final,400,400,0,0.073
22000,Sub-County Place,Tahoe Vista CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,700,0,0
22001,Sub-County Place,Tamalpais Homestead Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,6300,6200,100,0.021
22002,Sub-County Place,Tara Hills CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2700,2600,0,0.016
22003,Sub-County Place,Taylorsville CDP,2019-08-01T00:00:00.000,2019,August,N,Final,30,30,0,0
22004,Sub-County Place,Tecopa CDP,2019-08-01T00:00:00.000,2019,August,N,Final,30,30,10,0.206
22005,Sub-County Place,Tehachapi city,2019-08-01T00:00:00.000,2019,August,N,Final,3700,3500,200,0.055
22006,Sub-County Place,Tehama city,2019-08-01T00:00:00.000,2019,August,N,Final,180,170,10,0.05
22007,Sub-County Place,Temecula city,2019-08-01T00:00:00.000,2019,August,N,Final,54600,52800,1800,0.033
22008,Sub-County Place,Temple City city,2019-08-01T00:00:00.000,2019,August,N,Final,18200,17500,700,0.041
22009,Sub-County Place,Templeton CDP,2019-08-01T00:00:00.000,2019,August,N,Final,3800,3700,100,0.015
22010,Sub-County Place,Terra Bella CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1600,1100,400,0.279
22011,Sub-County Place,Thermalito CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2300,2100,300,0.113
22012,Sub-County Place,Thousand Oaks city,2019-08-01T00:00:00.000,2019,August,N,Final,63700,61800,1900,0.03
22013,Sub-County Place,Thousand Palms CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2900,2800,100,0.038
22014,Sub-County Place,Three Rivers CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1300,1200,100,0.047
22015,Sub-County Place,Tipton CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1200,1100,100,0.115
22016,Sub-County Place,Tobin CDP,2019-08-01T00:00:00.000,2019,August,N,Final,0,0,0,0
22017,Sub-County Place,Tomales CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0
22018,Sub-County Place,Toro Canyon CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,700,0,0.034
22019,Sub-County Place,Torrance city,2019-08-01T00:00:00.000,2019,August,N,Final,77700,74600,3100,0.04
22020,Sub-County Place,Tracy city,2019-08-01T00:00:00.000,2019,August,N,Final,44800,42900,1900,0.043
22021,Sub-County Place,Tranquillity CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,300,0,0.106
22022,Sub-County Place,Traver CDP,2019-08-01T00:00:00.000,2019,August,N,Final,300,300,0,0.04
22023,Sub-County Place,Trinidad city,2019-08-01T00:00:00.000,2019,August,N,Final,200,100,0,0.026
22024,Sub-County Place,Truckee town,2019-08-01T00:00:00.000,2019,August,N,Final,9840,9710,130,0.013
22025,Sub-County Place,Tulare city,2019-08-01T00:00:00.000,2019,August,N,Final,28400,26600,1800,0.064
22026,Sub-County Place,Tuolumne City CDP,2019-08-01T00:00:00.000,2019,August,N,Final,450,450,0,0
22027,Sub-County Place,Tupman CDP,2019-08-01T00:00:00.000,2019,August,N,Final,100,100,0,0.098
22028,Sub-County Place,Turlock city,2019-08-01T00:00:00.000,2019,August,N,Final,34100,32400,1700,0.05
22029,Sub-County Place,Tustin city,2019-08-01T00:00:00.000,2019,August,N,Final,42200,41000,1200,0.028
22030,Sub-County Place,Twain CDP,2019-08-01T00:00:00.000,2019,August,N,Final,140,90,60,0.393
22031,Sub-County Place,Twain Harte CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1200,1150,50,0.042
22032,Sub-County Place,Twentynine Palms city,2019-08-01T00:00:00.000,2019,August,N,Final,6900,6500,400,0.055
22033,Sub-County Place,Twin Lakes CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2400,2300,100,0.044
22034,Sub-County Place,Ukiah city,2019-08-01T00:00:00.000,2019,August,N,Final,7390,7020,370,0.05
22035,Sub-County Place,Union City city,2019-08-01T00:00:00.000,2019,August,N,Final,36600,35400,1200,0.033
22036,Sub-County Place,Upland city,2019-08-01T00:00:00.000,2019,August,N,Final,39200,37900,1400,0.035
22037,Sub-County Place,Upper Lake CDP,2019-08-01T00:00:00.000,2019,August,N,Final,470,440,30,0.07
22038,Sub-County Place,Vacaville city,2019-08-01T00:00:00.000,2019,August,N,Final,45900,44300,1600,0.034
22039,Sub-County Place,Valinda CDP,2019-08-01T00:00:00.000,2019,August,N,Final,12200,11600,700,0.056
22040,Sub-County Place,Vallejo city,2019-08-01T00:00:00.000,2019,August,N,Final,56200,53700,2500,0.044
22041,Sub-County Place,Valle Vista CDP,2019-08-01T00:00:00.000,2019,August,N,Final,7300,6900,400,0.053
22042,Sub-County Place,Valley Acres CDP,2019-08-01T00:00:00.000,2019,August,N,Final,200,200,0,0.171
22043,Sub-County Place,Valley Center CDP,2019-08-01T00:00:00.000,2019,August,N,Final,5100,5000,100,0.021
22044,Sub-County Place,Valley Ranch CDP,2019-08-01T00:00:00.000,2019,August,N,Final,0,0,0,0
22045,Sub-County Place,Valley Springs CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2050,2000,60,0.027
22046,Sub-County Place,Val Verde CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1500,1400,100,0.065
22047,Sub-County Place,Vandenberg AFB CDP,2019-08-01T00:00:00.000,2019,August,N,Final,900,900,0,0.04
22048,Sub-County Place,Vandenberg Village CDP,2019-08-01T00:00:00.000,2019,August,N,Final,3900,3800,100,0.03
22049,Sub-County Place,Vernon city,2019-08-01T00:00:00.000,2019,August,N,Final,100,100,0,0
22050,Sub-County Place,Victorville city,2019-08-01T00:00:00.000,2019,August,N,Final,45600,42900,2800,0.061
22051,Sub-County Place,View Park Windsor Hills CDP,2019-08-01T00:00:00.000,2019,August,N,Final,6000,5500,600,0.093
22052,Sub-County Place,Villa Park city,2019-08-01T00:00:00.000,2019,August,N,Final,2500,2400,0,0.016
22053,Sub-County Place,Vine Hill CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1900,1800,0,0.025
22054,Sub-County Place,Vineyard CDP,2019-08-01T00:00:00.000,2019,August,N,Final,13300,13000,400,0.028
22055,Sub-County Place,Visalia city,2019-08-01T00:00:00.000,2019,August,N,Final,62300,58700,3500,0.056
22056,Sub-County Place,Vista city,2019-08-01T00:00:00.000,2019,August,N,Final,44900,43300,1600,0.036
22057,Sub-County Place,Walnut city,2019-08-01T00:00:00.000,2019,August,N,Final,15900,15300,600,0.039
22058,Sub-County Place,Walnut Creek city,2019-08-01T00:00:00.000,2019,August,N,Final,34400,33400,1000,0.028
22059,Sub-County Place,Walnut Grove CDP,2019-08-01T00:00:00.000,2019,August,N,Final,700,700,0,0.057
22060,Sub-County Place,Walnut Park CDP,2019-08-01T00:00:00.000,2019,August,N,Final,7900,7500,400,0.054
22061,Sub-County Place,Wasco city,2019-08-01T00:00:00.000,2019,August,N,Final,9100,8100,1000,0.113
22062,Sub-County Place,Waterford city,2019-08-01T00:00:00.000,2019,August,N,Final,3600,3400,200,0.051
22063,Sub-County Place,Watsonville city,2019-08-01T00:00:00.000,2019,August,N,Final,25200,23900,1300,0.05
22064,Sub-County Place,Weaverville CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1370,1270,90,0.069
22065,Sub-County Place,Weed city,2019-08-01T00:00:00.000,2019,August,N,Final,1040,960,80,0.08
22066,Sub-County Place,Weedpatch CDP,2019-08-01T00:00:00.000,2019,August,N,Final,900,800,100,0.096
22067,Sub-County Place,Weldon CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1000,1000,0,0.035
22068,Sub-County Place,West Athens CDP,2019-08-01T00:00:00.000,2019,August,N,Final,4900,4600,400,0.076
22069,Sub-County Place,West Bishop CDP,2019-08-01T00:00:00.000,2019,August,N,Final,1290,1270,20,0.012
22070,Sub-County Place,West Carson CDP,2019-08-01T00:00:00.000,2019,August,N,Final,11100,10700,400,0.036
22071,Sub-County Place,West Covina city,2019-08-01T00:00:00.000,2019,August,N,Final,52500,49900,2600,0.049
22072,Sub-County Place,West Hollywood city,2019-08-01T00:00:00.000,2019,August,N,Final,27100,25600,1500,0.054
22073,Sub-County Place,Westlake Village city,2019-08-01T00:00:00.000,2019,August,N,Final,3800,3700,100,0.021
22074,Sub-County Place,West Menlo Park CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2200,2200,100,0.034
22075,Sub-County Place,Westminster city,2019-08-01T00:00:00.000,2019,August,N,Final,41500,40100,1400,0.034
22076,Sub-County Place,West Modesto CDP,2019-08-01T00:00:00.000,2019,August,N,Final,2100,1800,300,0.14
22077,Sub-County Place,Westmont CDP,2019-08-01T00:00:00.000,2019,August,N,Final,14600,13600,1000,0.069
22078,Sub-County Place,Westmorland city,2019-08-01T00:00:00.000,2019,August,N,Final,900,700,200,0.254
22079,Sub-County Place,West Point CDP,2019-08-01T00:00:00.000,2019,August,N,Final,140,140,0,0
22080,Sub-County Place,West Puente Valley CDP,2019-08-01T00:00:00.000,2019,August,N,Final,11300,10600,700,0.061
22081,Sub-County Place,West Sacramento city,2019-08-01T00:00:00.000,2019,August,N,Final,25600,24600,1000,0.04
